V1 V2 V3 V4 V5 V6 V7 V8 V9 V10
1 -0.10797107219696 0.12666143476963 0.0798670053482056 -0.0149668147787452 -0.0017096308292821 0.0045764590613544 0.000298386963550001 1.09393913589884e-05 -7.03306795912795e-05 -8.40811990201473e-05
2 -0.109344676136971 0.0502577908337116 -0.0840345546603203 0.0218332372605801 0.00131503446027637 -0.00481146154925227 -4.99614106956869e-05 0.000196003253222443 -0.000135840600705706 0.00017991557251662
3 -0.109925635159016 0.0366928167641163 -0.00459627388045192 0.0362735539674759 0.00528569845482707 -0.00128349103033543 0.000202720140805468 -0.000124686033814214 -0.00010600336099742 -0.00012584199430421
4 -0.11220683157444 -0.0844423100352287 -0.0388330593705177 -0.0389233790338039 -0.00620610173791647 -0.000859410094562918 -0.000387572654290125 0.000201309754629619 0.000140263713547029 0.000233665981795639
5 -0.112785615026951 -0.101605847477913 -0.0574703477323055 -0.0206660609692335 -0.00359792215749621 -0.00235875695943832 -0.000373162620235234 0.00013931306602899 0.000117238712846301 0.000194957247003913
6 -0.110417142510414 0.0139582240954041 0.0231833010911942 0.0169946737587452 0.00301496218889952 0.00066337687894702 0.000155731162521988 -0.000135723137645982 -3.32436648022849e-05 -0.000135084497742355
7 -0.111039526760578 -0.0399295128881931 -0.081335112452507 -0.0135167464613914 -0.00344671448692679 -0.00370526965707541 -0.000322039006277919 0.00025179807562381 2.5575240215403e-05 0.00027248787228018
8 -0.110440410673618 -0.0206170473247766 -0.0998406410217285 0.0171176586300135 0.000812245882116258 -0.00553295714780688 -0.000203309071366675 0.000173530148458667 -5.87269751122221e-05 0.000201388786081225
9 -0.111678875982761 -0.0581315383315086 0.00752706453204155 0.0257752109318972 0.00463267182931304 -0.000457795307738706 6.34501484455541e-05 -0.000229274955927394 2.15245036088163e-05 -0.000175483990460634
10 -0.108164019882679 0.0911495760083199 -0.0120206316933036 -0.0078062741085887 -0.00217505916953087 -0.000274069170700386 5.03748997289222e-05 0.0001931531005539 -9.13005060283467e-05 0.000129192892927676
11 -0.107765406370163 0.114469647407532 0.027226347476244 -0.0339119732379913 -0.00563974399119616 0.00249903602525592 6.04701308475342e-05 0.000243874674197286 -5.06303476868197e-05 0.000146950013004243
12 -0.106966271996498 0.146986171603203 -0.0270461738109589 -0.0165637619793415 -0.00428370665758848 -0.000705887447111309 4.32636516052298e-05 0.000353943964000791 -0.000144126344821416 0.000248604046646506
13 -0.106277838349342 0.179568737745285 -0.0336301177740097 -0.0141228660941124 -0.00429047318175435 -0.00107563775964081 7.95350424596108e-05 0.000402833509724587 -0.00018713109602686 0.000277968705631793
