V1 V2 V3 V4 V5 V6 V7 V8 V9 V10
1 -0.110058531165123 -0.0208508744835854 0.0019314035307616 0.000803727307356894 -0.000913805095478892 -0.00029525242280215 -4.51081950814114e-06 0.000193911269889213 -0.000215294596273452 5.71707496419549e-05
2 -0.111011005938053 -0.0286961290985346 0.00265312823466957 0.00110870867501944 -0.00125787523575127 -0.000406420702347532 -6.24545236860286e-06 0.000266825925791636 -0.000296316866297275 7.86768505349755e-05
3 -0.108213149011135 0.134866148233414 -0.0106849949806929 -0.0061122328042984 0.00597770046442747 0.0019397180294618 5.01718750456348e-05 -0.00124535069335252 0.00140311871655285 -0.000373564893379807
4 -0.110447935760021 0.0246829204261303 -0.00186411605682224 -0.00116508710198104 0.00109758996404707 0.000356536213075742 1.02216863524518e-05 -0.000227470067329705 0.000257353036431596 -6.85553532093763e-05
5 -0.110256679356098 -0.00925994012504816 0.000889402464963496 0.000340756349032745 -0.000404387159505859 -0.00013057111937087 -1.65580217981187e-06 8.62833767314442e-05 -9.5355608209502e-05 2.53210309892893e-05
6 -0.110300600528717 0.0178008433431387 -0.00123862037435174 -0.000893431424628943 0.000795363856013864 0.000258865533396602 8.60560612636618e-06 -0.000163509583217092 0.000186231176485308 -4.96652210131288e-05
7 -0.110365264117718 0.0125091345980763 -0.000688826374243945 -0.000719872768968344 0.000565665715839714 0.000184989228728227 8.18448734207777e-06 -0.000114053997094743 0.000131934139062651 -3.52971255779266e-05
8 -0.112624190747738 -0.089221827685833 0.00708725675940514 0.00403417740017176 -0.00395359890535474 -0.0012829095358029 -3.30642869812436e-05 0.000824033690150827 -0.0009280422818847 0.00024712597951293
9 -0.110052287578583 -0.0169905703514814 0.00176769646350294 0.00055687635904178 -0.000737443915568292 -0.000237321757595055 -1.38692939799512e-06 0.00015891260409262 -0.00017431826563552 4.61613526567817e-05
10 -0.110520973801613 -0.0268917139619589 0.00257265893742442 0.000995348789729178 -0.00117556494660676 -0.000379403034457937 -4.83391659145127e-06 0.000250458862865344 -0.000277190760243684 7.35413050279021e-05
11 -0.11129454523325 -0.0841634720563889 0.00697566894814372 0.00365864695049822 -0.00371883506886661 -0.00120533409062773 -2.77526614809176e-05 0.000778701098170131 -0.000873772252816707 0.000232478254474699
12 -0.112139701843262 -0.0467122234404087 0.0035735301207751 0.0021813849452883 -0.00207480625249445 -0.000673989823553711 -1.89620404853486e-05 0.00043078392627649 -0.000486654054839164 0.000129685853607953
13 -0.111929059028625 -0.103765711188316 0.00862995069473982 0.00449598580598831 -0.00458392221480608 -0.00148560374509543 -3.38566569553223e-05 0.000960190838668495 -0.00107713823672384 0.000286562484689057
14 -0.110464178025723 0.00886782538145781 -0.000988019979558885 -0.00025791086954996 0.000382965954486281 0.000122814089991152 -1.29591214204083e-07 -8.321602945216e-05 9.07240464584902e-05 -2.39257933571935e-05
15 -0.111997537314892 -0.115059234201908 0.00957625638693571 0.0049818973056972 -0.0050827544182539 -0.00164719915483147 -3.74526862287894e-05 0.00106472719926387 -0.00119436567183584 0.000317734200507402
16 -0.111137501895428 -0.0453101396560669 0.00353881530463696 0.00207902514375746 -0.00200987118296325 -0.000652528076898307 -1.75311215571128e-05 0.00041821482591331 -0.000471609469968826 0.000125634483993053
